is_mt,latitude,longitude
1,40.7483655,-73.9804027
1,40.754467,-73.98811
0,40.5547218,-74.1360995
1,40.7167087,-73.9891563
1,40.8122008,-73.9422501
0,40.6227987,-74.0283499
1,40.7652528,-73.9950868
0,40.7684013,-73.7375377
0,40.7393843,-73.8226669
0,40.6745324,-73.8688365
0,40.6944297,-73.9242492
0,40.6470298,-74.0119963
0,40.6761645,-73.7799767
1,40.8536861,-73.9305383
0,40.63874,-73.8951918
0,40.6777002,-73.8740363
0,40.6850928,-73.9777279
0,40.6673359,-73.9912334
0,40.6333017,-74.0329372
0,40.7696329,-73.9158493
0,40.6326599,-73.9598935
0,40.6970059,-73.7543464
0,40.6917127,-73.8647387
0,40.6848799,-73.9231026
1,40.7053073,-74.0062144
1,40.7914974,-73.9722319
1,40.7446288,-73.9989715
0,40.6891376,-73.9907077
0,40.6904686,-73.9878913
1,40.7290083,-73.9937473
0,40.6544979,-73.848398
1,40.759626,-73.9954735
0,40.6936218,-73.7287843
0,40.567966,-74.1231
0,40.7533391,-73.8887565
0,40.5808587,-73.9380509
0,40.6983111,-73.9497886
0,40.6994563,-73.9396898
0,40.6543488,-73.9216926
0,40.6812166,-73.8821058
0,40.7066527,-73.9504063
0,40.7158658,-73.8986021
0,40.6578369,-73.9503273
0,40.6348652,-74.0263807
0,40.6838015,-73.7278543
0,40.6966885,-73.9377918
0,40.7651388,-73.8194359
1,40.7851558,-73.9790017
0,40.6285288,-73.9220868
0,40.7566718,-73.8287931
0,40.7105825,-73.7835531
1,40.7865477,-73.9525532
0,40.7051688,-73.9076424
0,40.7230827,-73.9131698
1,40.8087525,-73.9596501
0,40.7555615,-73.7388263
0,40.6167989,-73.948845
0,40.7657706,-73.9189877
0,40.69801,-73.78783
0,40.6881809,-73.7886775
0,40.5888878,-73.9656409
0,40.5975812,-73.9677754
0,40.7369267,-73.8959575
0,40.672256,-73.9804179
1,40.7858664,-73.9509287
0,40.6373489,-74.1286691
1,40.7660449,-73.983365
0,40.7590778,-73.8698396
0,40.7688776,-73.8145412
0,40.66475,-73.89405
0,40.670658,-73.9579745
1,40.7185558,-73.9882
0,40.5799931,-73.9832565
0,40.5777086,-73.9453759
0,40.6902385,-73.9943603
0,40.6428278,-73.9554949
0,40.6727159,-73.890315
0,40.712202,-73.8620784
1,40.7378658,-74.000184
0,40.7244199,-73.8106242
0,40.6770266,-73.952678
0,40.6724279,-73.756362
0,40.6761178,-73.7404569
0,40.6213573,-73.9271346
0,40.5708906,-74.1479028
0,40.7680016,-73.7379977
1,40.7367906,-73.9784973
0,40.6857669,-73.8066379
0,40.6087467,-73.95828
0,40.7004089,-73.9036747
0,40.7530792,-73.9371689
0,40.6122155,-73.9971727
0,40.7020602,-73.9926138
0,40.76235,-73.9261862
0,40.6414351,-74.0178146
0,40.6778446,-73.9528108
0,40.670887,-73.9364893
0,40.5578534,-74.1266987
1,40.762288,-73.9723632
1,40.7323478,-73.9849394
0,40.7256184,-73.8510251
0,40.6095393,-73.9565003
0,40.7654813,-73.9136994
1,40.7647874,-73.9684309
0,40.74893,-73.951645
0,40.7103517,-73.7938951
0,40.679939,-73.9412073
1,40.8062963,-73.9360169
0,40.6358543,-74.1661878
1,40.8041684,-73.9667001
1,40.7546776,-73.9758061
1,40.7521167,-73.975558
0,40.7048549,-73.8373299
1,40.7548409,-73.9841185
1,40.742089,-73.9849769
1,40.7367906,-73.9784973
0,40.5842015,-74.0947104
1,40.7460781,-73.9749359
1,40.8141445,-73.9557055
0,40.6793737,-73.8864391
0,40.6891376,-73.9907077
0,40.6908286,-73.8331054
0,40.7262131,-73.7263967
0,40.6772475,-73.9163985
1,40.7250834,-73.9953279
1,40.7335259,-73.989868
0,40.6134125,-73.9443094
0,40.6362957,-73.9029097
1,40.7141341,-73.9893371
1,40.7285961,-73.9876715
0,40.6201967,-73.9623396
0,40.7880351,-73.8456563
0,40.6654523,-73.8893825
1,40.7896243,-73.9400667
0,40.7431493,-73.8645224
0,40.620502,-73.9985952
1,40.7710646,-73.9596441
1,40.7610934,-73.9832615
0,40.6885651,-73.9301802
0,40.6398571,-73.9835009
0,40.6026848,-73.942316
1,40.77731,-73.9888973
1,40.7466595,-73.9900681
1,40.7488862,-73.9758407
0,40.6798601,-73.8665078
1,40.7241363,-73.9926041
0,40.7063611,-73.7925261
0,40.7244008,-73.8498011
0,40.677801,-73.8733006
0,40.6920516,-73.9825396
0,40.7128656,-73.9047713
0,40.6524883,-73.952663
0,40.554893,-74.139
0,40.6409749,-74.0110296
0,40.7185,-73.73531
0,40.7148824,-73.7504352
1,40.7555161,-73.9836239
0,40.680612,-73.9620748
0,40.6337305,-74.0179495
1,40.7570213,-74.004927
0,40.6300154,-73.9958966
1,40.7606005,-73.9643142
0,40.7439536,-73.874225
0,40.6553345,-73.9307664
0,40.6038099,-73.7521216
0,40.6173247,-73.9109553
0,40.6583989,-73.9199687
1,40.7528008,-73.9792862
1,40.7794977,-73.9555841
0,40.7226833,-73.8196953
0,40.707935,-73.78593
0,40.714257,-73.8128679
0,40.6884161,-73.8371103
0,40.7127695,-73.94748
0,40.6613872,-73.9536154
0,40.7529763,-73.9102326
1,40.7763189,-73.962125
1,40.8651013,-73.9218819
0,40.6761306,-73.8848547
0,40.6695924,-73.9958941
1,40.8440499,-73.9411417
0,40.7019114,-73.936979
0,40.5732578,-74.0948425
0,40.5989237,-73.9358051
0,40.7033747,-73.9376305
0,40.652451,-73.9634386
0,40.6353957,-74.1173845
1,40.7101767,-74.0011362
1,40.741055,-73.99786
0,40.6242451,-74.1382622
0,40.7138774,-73.7540462
1,40.727095,-73.9915539
1,40.7259889,-74.0090954
0,40.5564715,-74.1526283
0,40.6701718,-73.7913553
0,40.6405554,-74.0042951
0,40.6881494,-73.8488335
0,40.7747112,-73.9333863
0,40.7236035,-73.8665067
0,40.7329419,-73.8796581
0,40.6892997,-73.874054
0,40.7302836,-73.8482364
0,40.6207124,-73.985087
0,40.5607752,-74.1627224
0,40.6933521,-73.9004033
0,40.7263288,-73.9370101
0,40.694731,-73.9192723
0,40.7083906,-73.9399594
0,40.666396,-73.7517593
0,40.7471574,-73.8628578
0,40.6572088,-73.9002951
1,40.8474287,-73.9313942
0,40.6991916,-73.9551832
0,40.7612889,-73.7747717
1,40.8108433,-73.9506791
0,40.6587007,-73.831099
0,40.681486,-73.9770225
0,40.6869477,-73.9989327
0,40.6226147,-73.986668
0,40.6191871,-73.949297
1,40.7398611,-73.9950165
0,40.712557,-73.8971029
0,40.6950555,-73.9491528
0,40.6802969,-73.7628122
0,40.6332345,-74.0119074
1,40.771785,-73.9633262
1,40.8322401,-73.9425001
0,40.7126137,-73.9491322
1,40.7578466,-73.9850094
1,40.7833091,-73.9528011
0,40.6837117,-73.7589601
1,40.7117796,-73.9997006
0,40.6133403,-74.0110862
1,40.7215948,-73.9747647
1,40.8486847,-73.9392147
0,40.7613515,-73.7622167
1,40.7540925,-73.9920774
0,40.6541552,-73.8386356
0,40.6488328,-73.9049167
1,40.7892055,-73.9548156
1,40.7633754,-73.9964587
0,40.6807,-73.8446429
1,40.752293,-73.99341
0,40.6966756,-73.9575253
0,40.5783751,-73.9388668
0,40.731153,-73.9517808
1,40.7667145,-73.9828775
1,40.7376399,-73.9861217
0,40.6305126,-73.9573008
0,40.5347637,-74.2182915
0,40.76132,-73.9170907
1,40.7545048,-73.9656962
0,40.7658009,-73.8079579
0,40.7547091,-73.8757387
1,40.7182736,-74.0053246
0,40.6766464,-73.9164642
1,40.733743,-74.0062928
0,40.6563606,-73.9347839
1,40.7681401,-73.9557433
0,40.6570972,-73.8422939
0,40.7048554,-73.7916543
0,40.6460174,-74.0057837
0,40.6760311,-73.9052349
1,40.7631141,-73.9625151
0,40.6654887,-73.7523466
0,40.7255604,-73.9195994
0,40.621216,-73.91287
0,40.686447,-73.85485
1,40.8567148,-73.9326318
0,40.6627999,-73.9783481
0,40.6932048,-73.95399
0,40.7488634,-73.8927087
1,40.7560314,-73.9790253
0,40.6551613,-73.8437184
0,40.6898733,-73.8428113
1,40.7197501,-73.9921609
1,40.7699819,-73.994646
0,40.6556338,-73.9598617
1,40.7477508,-73.9808504
0,40.6509486,-73.9466746
0,40.6753803,-73.9081956
0,40.6857804,-73.9543917
0,40.6414351,-74.0178146
1,40.7759231,-73.9531674
1,40.7523789,-73.9703425
0,40.7085542,-73.9089615
0,40.6801952,-73.955488
1,40.8668135,-73.9172051
0,40.7627265,-73.9269872
0,40.7109205,-73.8556208
0,40.6491611,-73.9453678
0,40.6936047,-73.8228932
0,40.6328695,-73.9281273
1,40.805637,-73.9344
0,40.5798042,-73.9718339
0,40.7138423,-73.8060984
1,40.7234229,-73.9996104
1,40.7115348,-74.0104641
1,40.7720736,-73.9499388
0,40.7623543,-73.8932393
0,40.6449535,-73.9518539
0,40.6201606,-74.0769561
0,40.6611364,-73.8969768
0,40.672245,-73.91241
1,40.8334381,-73.9453358
0,40.7587409,-73.8143276
0,40.6323545,-73.9508362
1,40.797932,-73.9339915
0,40.72305,-73.938255
1,40.7460781,-73.9749359
0,40.6100983,-73.9613729
0,40.6909876,-73.8690277
0,40.5676287,-74.1126115
0,40.642384,-73.9253821
1,40.7616156,-73.9728508
0,40.7533319,-73.7805195
0,40.6088328,-73.7651441
0,40.5908082,-74.1072246
0,40.6835432,-73.9152368
1,40.7467884,-73.9884512
0,40.5918957,-73.9383107
0,40.6142911,-74.1225808
1,40.7440247,-74.0084591
0,40.6673652,-73.9227263
1,40.7658813,-73.9946319
0,40.6837777,-73.7697441
0,40.6995843,-73.9022405
1,40.7711469,-73.9679946
0,40.6743843,-73.8789598
1,40.7589782,-73.9939358
0,40.6582191,-73.8914525
0,40.6368221,-73.9021775
0,40.6365919,-73.9947324
0,40.6598177,-73.9878392
0,40.6509486,-73.9466746
0,40.7801563,-73.8405906
1,40.8509074,-73.9382837
0,40.6193541,-74.0120022
0,40.7109076,-73.951644
0,40.7262143,-73.920515
0,40.657184,-73.7659615
1,40.7578281,-73.9930696
0,40.6779993,-73.9730543
0,40.7490224,-73.9544459
0,40.7571441,-73.8270918
1,40.7609926,-73.990759
0,40.7161486,-73.9424812
0,40.654629,-73.9220058
1,40.8481201,-73.9308839
0,40.6372109,-74.126889
0,40.692778,-73.9576793
1,40.7671096,-73.9817185
1,40.8075979,-73.9371788
0,40.7571844,-73.8339571
0,40.6253795,-74.002147
0,40.6545182,-73.8822143
1,40.7883815,-73.9470014
1,40.7079122,-74.0001298
1,40.7591654,-73.976743
0,40.7119619,-73.9406885
0,40.5802225,-73.9575238
0,40.633218,-73.95486
1,40.7403945,-73.9790771
1,40.7639984,-73.9960038
0,40.6058883,-73.9897145
0,40.6656729,-73.9960494
0,40.6875062,-73.9146441
0,40.5892381,-73.9624435
0,40.7562512,-73.8026614
0,40.6339615,-74.0147538
1,40.7572855,-73.9781153
0,40.7088094,-73.7587178
1,40.7820225,-73.9717231
1,40.7483561,-74.0036885
1,40.741023,-73.978615
0,40.6318983,-73.9436599
0,40.702895,-73.9442166
0,40.6839941,-73.838942
0,40.6967444,-73.858331
0,40.7027618,-73.8707321
0,40.6026883,-73.9335507
1,40.7786073,-73.9816215
0,40.59034,-74.06663
0,40.707405,-73.959946
0,40.6345627,-74.014109
0,40.7529126,-73.9060747
0,40.6949617,-73.987162
1,40.7768767,-73.9493719
1,40.7926975,-73.9750736
0,40.6593633,-73.9396576
0,40.7537307,-73.8850382
0,40.6778712,-73.9172882
1,40.7552424,-73.9732757
0,40.7532637,-73.8644477
0,40.6219935,-73.94597
0,40.6769024,-73.9213597
0,40.6065969,-74.0753955
0,40.684815,-73.9990806
0,40.645919,-74.0238337
0,40.6241708,-73.9704715
1,40.768024,-73.9702814
0,40.6938865,-73.9992355
0,40.7602999,-73.7416594
0,40.693172,-73.97086
1,40.8554167,-73.9377952
0,40.7537088,-73.9029876
1,40.7815251,-73.9604141
0,40.666297,-73.8944384
0,40.5950296,-73.9547346
0,40.6775,-73.93086
0,40.7185053,-73.7932963
0,40.6182458,-74.002399
0,40.6799453,-73.9895589
0,40.7293028,-73.8628476
0,40.6816173,-73.9985182
0,40.5363506,-74.1515858
0,40.5735303,-74.0029373
0,40.732105,-73.93576
0,40.7604363,-73.8938308
1,40.7134676,-73.9985824
0,40.7558253,-73.9033996
0,40.7445614,-73.9307531
1,40.7248803,-74.0026193
0,40.714222,-73.81636
1,40.7831465,-73.978327
1,40.7163024,-74.0109663
0,40.6670391,-73.7573153
0,40.6708603,-73.9915213
0,40.6669624,-73.7707754
1,40.7623421,-73.9823516
1,40.7488912,-74.0070233
0,40.6455976,-73.9990487
1,40.7852936,-73.9693348
0,40.7375298,-73.7074164
0,40.6942295,-73.8068658
1,40.7100939,-73.9897886
0,40.7287393,-73.730301
1,40.7373607,-73.996839
0,40.6754631,-73.7338404
0,40.7008903,-73.9422022
1,40.7162809,-74.0045344
1,40.7466142,-73.9795588
0,40.64632,-73.9298028
1,40.8155265,-73.9597183
0,40.6793916,-73.730616
1,40.8094906,-73.9516627
1,40.7471458,-74.0008481
1,40.7522807,-73.9896919
0,40.6801857,-73.8458915
1,40.751081,-73.9868516
0,40.7446174,-73.9485989
0,40.7609737,-73.8576493
0,40.7418634,-73.9075049
0,40.635848,-73.9948333
0,40.6683599,-73.9559068
1,40.7605353,-73.9583509
1,40.762288,-73.9723632
1,40.7184302,-74.0005303
1,40.8017415,-73.9647581
0,40.7572538,-73.9048486
0,40.708426,-73.9579038
0,40.6295596,-73.9434096
0,40.6296767,-73.9415073
0,40.7136361,-73.9459499
1,40.7788619,-73.9581662
1,40.722878,-74.008095
1,40.7385503,-73.9804201
0,40.5732197,-74.1069911
1,40.706767,-74.0125084
0,40.6707792,-73.8478707
1,40.757698,-73.9694
0,40.6673867,-73.7754485
0,40.7046249,-73.9350216
0,40.6761895,-73.8755893
0,40.7892386,-73.8048532
0,40.7282895,-73.8472127
0,40.6843118,-73.9541007
1,40.722584,-74.00636
1,40.7713942,-73.9821578
0,40.5597487,-74.135192
0,40.6877531,-73.7903844
0,40.6183257,-73.9571826
0,40.7235796,-73.9389103
1,40.754584,-73.9991446
0,40.7267569,-73.7141023
0,40.7199762,-73.8652369
0,40.755848,-73.90828
0,40.6757357,-73.8968533
0,40.6734869,-73.9729552
0,40.5969791,-74.0026791
0,40.7218434,-73.9044338
0,40.5317123,-74.2028919
0,40.6948378,-73.9839237
1,40.7826298,-73.9749835
0,40.7580231,-73.7956318
0,40.7159904,-73.8720845
1,40.7558074,-73.9864031
0,40.6790734,-73.9252653
1,40.8156923,-73.9486777
0,40.6280968,-73.9957418
0,40.7037476,-73.9544407
1,40.7554056,-73.9794839
1,40.8204372,-73.9362273
0,40.6484415,-73.8824124
0,40.6692499,-73.9394287
0,40.7139009,-73.9088099
1,40.7633754,-73.9964587
1,40.751453,-73.9781533
0,40.6132637,-74.1307802
0,40.7288072,-73.8403274
0,40.6603612,-73.8815443
0,40.6887712,-73.8301646
0,40.63372,-73.9708744
0,40.7008222,-73.7895391
0,40.7533101,-73.8273761
0,40.681486,-73.9770225
0,40.7058257,-73.7939596
0,40.6682774,-73.9200469
1,40.8327659,-73.9458242
0,40.7013995,-73.9580705
0,40.6969863,-73.9352238
1,40.8252325,-73.9476044
0,40.7147548,-73.9494805
1,40.7553738,-73.9874463
0,40.7143249,-73.8074208
1,40.768891,-73.9820935
0,40.5784261,-73.9542058
0,40.6807883,-73.8819984
0,40.7243088,-73.8425678
1,40.7878008,-73.9495225
0,40.6456658,-74.0097367
0,40.6391762,-74.121823
1,40.8023965,-73.9367683
0,40.6632221,-73.8936503
0,40.7020007,-73.8800782
0,40.6870481,-73.7921066
0,40.7304639,-73.9514819
0,40.7375371,-73.9299449
0,40.6913744,-73.8098815
0,40.6235876,-74.0827706
0,40.7197,-73.8505405
0,40.6605095,-73.9628143
0,40.6485325,-73.9582623
0,40.7023623,-73.9129047
0,40.714423,-73.7898028
0,40.7581413,-73.8351603
0,40.6617959,-73.7346447
1,40.8082954,-73.9488206
0,40.6335147,-74.0269494
0,40.6340612,-74.0041073
0,40.7488784,-73.7712371
1,40.8228364,-73.9419157
0,40.6478878,-73.9107163
0,40.6654959,-73.7557205
1,40.75524,-73.97328
0,40.6648713,-73.7723362
0,40.7487235,-73.8988047
1,40.8050573,-73.9390342
0,40.6030575,-73.9826061
0,40.7418634,-73.9075049
1,40.7616156,-73.9728508
0,40.7349592,-73.9385571
0,40.73436,-73.81478
0,40.6732477,-73.8867271
0,40.6907986,-73.9563571
0,40.6155844,-73.9353496
0,40.59702,-74.06957
0,40.5737857,-74.1064233
1,40.7612344,-73.9638843
1,40.7603532,-73.991232
0,40.743866,-73.82568
0,40.7043845,-73.9018151
0,40.690566,-73.9453483
0,40.6251782,-73.961393
0,40.6034741,-73.9788283
1,40.8040657,-73.9326634
1,40.7572323,-73.9897922
0,40.7007672,-73.9909333
0,40.6637537,-73.9371593
0,40.7644369,-73.8735762
1,40.7317065,-74.0009562
0,40.7420884,-73.8543155
0,40.73239,-73.9437192
0,40.6667213,-73.760211
1,40.7367906,-73.9784973
0,40.6118049,-74.0644414
1,40.7726551,-73.9555525
0,40.7031302,-73.9875896
0,40.6346092,-74.015752
0,40.757782,-73.884834
0,40.5966808,-74.1413991
0,40.7627598,-73.8895205
0,40.5970318,-74.0933639
1,40.8030725,-73.9383714
1,40.7454414,-73.9753944
0,40.6051381,-74.0172828
0,40.6359326,-73.9624821
1,40.8493091,-73.9319164
0,40.6641753,-73.9593447
0,40.5870668,-74.0916182
1,40.7097457,-74.0014716
0,40.7736759,-73.8064621
0,40.7533378,-73.9202769
1,40.7242673,-73.9848366
0,40.7363151,-73.8513403
0,40.6867596,-73.7844849
0,40.6692837,-73.7802084
0,40.5847834,-73.9625504
0,40.6052489,-73.7550478
0,40.7113551,-73.7700673
1,40.8151553,-73.957829
0,40.7289951,-73.9506603
0,40.7174275,-73.7922427
1,40.7750017,-73.9630861
0,40.6839359,-73.8711869
0,40.7030263,-73.8084381
0,40.7087191,-73.9641832
0,40.6464396,-73.9278604
0,40.5719861,-74.1082202
1,40.7872228,-73.9679255
0,40.5358339,-74.2019583
0,40.7172094,-73.9347028
1,40.7522807,-73.9896919
1,40.7177239,-73.9857652
0,40.6476059,-73.9154987
0,40.6256346,-73.9091646
1,40.827776,-73.9457487
1,40.7203211,-73.9940403
0,40.7616411,-73.8672283
1,40.7589782,-73.9939358
1,40.8631133,-73.9206117
1,40.7508437,-73.9786082
0,40.6482654,-73.9058004
1,40.7606005,-73.9643142
0,40.6420782,-73.9196603
0,40.6720098,-73.8662748
1,40.7664937,-73.9569573
0,40.7473315,-73.7557993
1,40.758427,-73.99264
1,40.7541542,-73.9803938
0,40.7277586,-73.8922845
1,40.8036981,-73.9379121
0,40.6769384,-73.9218247
1,40.7178702,-73.9971068
0,40.6343572,-74.0107439
0,40.6888721,-73.9209598
0,40.5965113,-73.9078755
0,40.6338025,-73.8896944
0,40.7204613,-73.8258594
0,40.7616851,-73.7603059
0,40.6268051,-74.0197921
0,40.6436608,-73.9006685
1,40.7515112,-73.9818636
0,40.6709945,-73.9549534
0,40.6546865,-73.8777126
0,40.5798272,-73.9762114
0,40.7439732,-73.8850947
0,40.6771084,-73.7812822
0,40.6747116,-73.805401
1,40.7169671,-73.9944266
1,40.8155447,-73.9569184
0,40.7219516,-73.8118434
1,40.8223104,-73.9385848
0,40.6128882,-74.082977
0,40.7507181,-73.8949001
0,40.6760949,-73.9499135
0,40.6146211,-73.9686568
0,40.7081389,-73.8030238
1,40.732384,-74.0103519
0,40.5999021,-73.7615889
1,40.7698492,-73.9843135
0,40.7610566,-73.7898613
0,40.7483111,-73.7095345
0,40.638168,-74.03388
1,40.7783859,-73.9550865
0,40.7124548,-73.8820542
1,40.7230221,-73.9988131
1,40.7206259,-73.9949711
0,40.6217937,-73.9700187
0,40.7197623,-73.8436788
1,40.7885854,-73.9552819
0,40.6862254,-73.9123885
1,40.7497883,-73.9877686
0,40.6643339,-73.8968385
0,40.5610915,-74.1698275
0,40.6302913,-74.0889035
0,40.699161,-73.9015234
0,40.762017,-73.8965537
0,40.5440767,-74.1580762
1,40.7572855,-73.9781153
0,40.6661275,-73.8251758
1,40.7134676,-73.9973018
1,40.7560353,-73.9869481
0,40.7432307,-73.8660416
0,40.6280131,-74.0399524
0,40.7545445,-73.8305528
1,40.7226626,-73.9979797
0,40.5786236,-74.1016683
0,40.6888383,-73.8218926
0,40.7033794,-73.8863188
0,40.644521,-73.9120649
0,40.7541206,-73.9295412
1,40.7264365,-74.0056572
0,40.6378476,-73.9184368
0,40.6058883,-73.9897145
1,40.727594,-73.985294
0,40.518518,-74.1996796
0,40.5989776,-73.9760102
0,40.7654813,-73.9136994
0,40.6975913,-73.9019297
1,40.7925479,-73.9410356
0,40.6208987,-74.0175714
0,40.6371956,-74.0077862
0,40.6141116,-74.1183736
1,40.7389026,-73.9873015
1,40.8050573,-73.9390342
1,40.7609059,-73.9669961
0,40.6537515,-73.9016517
0,40.7846251,-73.9164731
0,40.6437465,-73.9700881
1,40.7267792,-73.9889851
0,40.6385239,-74.0099915
0,40.754864,-73.79162
1,40.7413566,-73.989127
0,40.6863048,-73.7939082
0,40.6535635,-73.9344839
1,40.7502089,-74.0023315
1,40.7184302,-74.0005303
0,40.7518951,-73.7798059
0,40.6250475,-74.0244495
0,40.7233899,-73.9562745
0,40.6450432,-73.9996397
0,40.6825399,-73.8071557
1,40.7832478,-73.9447234
0,40.7690088,-73.7799299
1,40.7629663,-73.9739693
0,40.66475,-73.89405
1,40.762859,-73.9894015
1,40.8030248,-73.936309
0,40.7431564,-73.9187012
1,40.7627496,-73.9969136
1,40.7203761,-74.0032612
0,40.6868434,-73.9094382
0,40.607873,-73.7486923
1,40.7953261,-73.9712877
0,40.7553187,-73.8251619
0,40.5930722,-73.9472645
0,40.6484657,-74.0068217
1,40.8100655,-73.9549676
0,40.6513528,-73.892743
0,40.7085347,-73.9625711
0,40.7533047,-73.912571
0,40.6870382,-73.8430019
0,40.7454836,-73.7193523
0,40.7020602,-73.9926138
0,40.6372957,-73.9682246
1,40.7169288,-74.0008189
0,40.7514296,-73.8199892
0,40.6947829,-73.8525689
1,40.7546882,-73.9953547
0,40.6227987,-74.0283499
0,40.774465,-73.7826233
0,40.677784,-73.93624
1,40.8228364,-73.9419157
0,40.6850185,-73.8433528
0,40.552906,-74.21805
0,40.6755034,-74.0172613
0,40.714262,-73.7771238
1,40.8120074,-73.9515055
1,40.7236497,-73.9852841
1,40.7611802,-73.9579029
1,40.8043691,-73.9353252
1,40.758981,-73.9959428
1,40.704549,-74.0142897
1,40.7237466,-74.0061151
1,40.7187947,-73.9890116
0,40.7581362,-73.7156677
0,40.6109558,-74.1034068
0,40.7353248,-73.865159
1,40.7497883,-73.9877686
1,40.7365615,-73.9890159
0,40.5756539,-74.1045436
1,40.7614003,-73.9800921
0,40.6502277,-73.9282635
1,40.8686869,-73.9234324
1,40.7169671,-73.9944266
0,40.7007255,-73.9419319
0,40.7639417,-73.8281463
1,40.7655201,-73.9800367
1,40.8055956,-73.9581819
0,40.6204307,-74.0709552
0,40.7334973,-73.8703694
0,40.6781627,-73.8974769
0,40.7496139,-73.9510529
0,40.679939,-73.9412073
0,40.58008,-73.96969
0,40.6723659,-73.930792
1,40.762486,-73.96298
0,40.7445864,-73.8196468
0,40.6557561,-73.7643158
1,40.7652424,-73.9578679
0,40.632898,-73.9577461
0,40.6645366,-73.9970731
0,40.6633855,-73.7818283
0,40.6265698,-73.9709207
0,40.7318145,-73.9260324
0,40.6808922,-73.9122225
0,40.6629667,-73.9061365
0,40.670193,-73.8788701
0,40.6087258,-74.0883777
0,40.7323251,-73.8107713
1,40.7203211,-73.9940403
0,40.6432449,-73.9487599
1,40.7534818,-73.9808885
1,40.7598989,-73.9804246
0,40.7655065,-73.804226
0,40.6037285,-73.9967985
1,40.7199725,-73.9928968
1,40.719067,-73.99336
0,40.6124196,-74.0993499
0,40.6892452,-73.7589797
0,40.7090151,-73.9485398
0,40.6936625,-73.8521639
0,40.6868194,-73.9781997
0,40.7418461,-73.8697469
0,40.6936492,-73.9833217
0,40.6863108,-73.9744391
0,40.6274656,-73.8995506
0,40.7557604,-73.7393814
0,40.7376819,-73.8622999
0,40.6768941,-73.9000457
0,40.5725025,-74.11357
1,40.7641704,-73.9847336
1,40.7754808,-73.9802034
0,40.7637742,-73.8675634
0,40.6909277,-73.920658
1,40.746986,-73.983215
0,40.7037516,-73.7991488
0,40.6724279,-73.756362
1,40.7673924,-73.9823647
0,40.6878729,-73.7974623
1,40.8371778,-73.942597
0,40.60664,-73.94051
1,40.7623421,-73.9823516
0,40.6817078,-74.0043013
0,40.7687291,-73.8705499
0,40.6385777,-73.9041314
1,40.7463824,-73.9913529
0,40.7117574,-73.7956222
1,40.7209387,-73.993795
1,40.7124628,-73.9924034
1,40.8025983,-73.9450505
0,40.666399,-73.7531867
0,40.7368761,-73.9356361
0,40.6357404,-73.9085275
0,40.598935,-74.0637592
0,40.7474493,-73.9414545
0,40.6616484,-73.8346959
0,40.767228,-73.9189065
1,40.7149081,-74.0113484
0,40.630366,-74.1074646
1,40.7422847,-74.0044171
0,40.6127578,-73.9609211
1,40.7572323,-73.9897922
0,40.6310827,-74.1285526
0,40.6366396,-73.9796825
0,40.6344828,-73.9188516
1,40.7199351,-73.9787516
0,40.7255064,-73.7376525
0,40.6767,-73.794987
0,40.6851855,-73.9204485
0,40.7433055,-73.9376508
0,40.7452378,-73.9376959
1,40.8182357,-73.9527221
0,40.752937,-73.92204
1,40.7290865,-73.9813249
